system:index,NDVI,date,.geo
20241212T054231_20241212T054454_T43REQ_41_0,0.5259489,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241212T054231_20241212T054454_T43REQ_42_0,0.8408998,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241212T054231_20241212T054454_T43REQ_43_0,0.20992029,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241212T054231_20241212T054454_T43REQ_44_0,0.8378378,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241212T054231_20241212T054454_T43REQ_45_0,0.59082735,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241212T054231_20241212T054454_T43REQ_46_0,0.44231492,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241212T054231_20241212T054454_T43REQ_47_0,0.35438597,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241212T054231_20241212T054454_T43REQ_48_0,0.6472546,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241212T054231_20241212T054454_T43REQ_49_0,0.13634945,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241212T054231_20241212T054454_T43REQ_50_0,0.5987979,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241212T054231_20241212T054454_T43REQ_51_0,0.47292417,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241212T054231_20241212T054454_T43REQ_52_0,0.37085488,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241212T054231_20241212T054454_T43REQ_53_0,0.20698254,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241212T054231_20241212T054454_T43REQ_54_0,0.14161366,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241212T054231_20241212T054454_T43REQ_55_0,0.47234678,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241212T054231_20241212T054454_T43REQ_56_0,0.2345679,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241212T054231_20241212T054454_T43REQ_57_0,0.56859815,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241212T054231_20241212T054454_T43REQ_58_0,0.26353362,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241212T054231_20241212T054454_T43REQ_59_0,0.14206472,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241212T054301_20241212T054300_T43REQ_0_0,0.5470566,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241212T054301_20241212T054300_T43REQ_1_0,0.31563422,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241212T054301_20241212T054300_T43REQ_2_0,0.49389043,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241212T054301_20241212T054300_T43REQ_3_0,0.52945894,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241212T054301_20241212T054300_T43REQ_4_0,0.16685164,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241212T054301_20241212T054300_T43REQ_5_0,0.4834388,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241212T054301_20241212T054300_T43REQ_6_0,0.23946422,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241212T054301_20241212T054300_T43REQ_7_0,0.32250988,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241212T054301_20241212T054300_T43REQ_8_0,0.30596608,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241212T054301_20241212T054300_T43REQ_9_0,0.31563422,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241212T054301_20241212T054300_T43REQ_10_0,0.3373882,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241212T054301_20241212T054300_T43REQ_11_0,0.27339903,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241212T054301_20241212T054300_T43REQ_12_0,0.5447278,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241212T054301_20241212T054300_T43REQ_13_0,0.32258064,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241212T054301_20241212T054300_T43REQ_14_0,0.5525526,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241212T054301_20241212T054300_T43REQ_15_0,0.18355973,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241212T054301_20241212T054300_T43REQ_16_0,0.4742688,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241212T054301_20241212T054300_T43REQ_17_0,0.37206322,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241212T054301_20241212T054300_T43REQ_18_0,0.17399381,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241212T054301_20241212T054300_T43REQ_19_0,0.50113034,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241212T054301_20241212T054300_T43REQ_20_0,0.503899,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241212T054301_20241212T054300_T43REQ_21_0,0.1819407,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241212T054301_20241212T054300_T43REQ_22_0,0.5932642,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241212T054301_20241212T054300_T43REQ_23_0,0.16878049,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241212T054301_20241212T054300_T43REQ_24_0,0.20042987,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241212T054301_20241212T054300_T43REQ_25_0,0.529078,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241212T054301_20241212T054300_T43REQ_26_0,0.33793104,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241212T054301_20241212T054300_T43REQ_27_0,0.5666902,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241212T054301_20241212T054300_T43REQ_28_0,0.4035313,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241212T054301_20241212T054300_T43REQ_29_0,0.20416124,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241212T054301_20241212T054300_T43REQ_30_0,0.7156177,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241212T054301_20241212T054300_T43REQ_31_0,0.3478261,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241212T054301_20241212T054300_T43REQ_32_0,0.5262953,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241212T054301_20241212T054300_T43REQ_33_0,0.17394318,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241212T054301_20241212T054300_T43REQ_34_0,0.50641507,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241212T054301_20241212T054300_T43REQ_35_0,0.1977716,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241212T054301_20241212T054300_T43REQ_36_0,0.18718036,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241212T054301_20241212T054300_T43REQ_37_0,0.72729355,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241212T054301_20241212T054300_T43REQ_38_0,0.22077923,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241212T054301_20241212T054300_T43REQ_39_0,0.2202758,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241212T054301_20241212T054300_T43REQ_40_0,0.19161105,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241212T054301_20241212T054300_T43REQ_41_0,0.54479045,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241212T054301_20241212T054300_T43REQ_42_0,0.8366935,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241212T054301_20241212T054300_T43REQ_43_0,0.20901409,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241212T054301_20241212T054300_T43REQ_44_0,0.8365634,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241212T054301_20241212T054300_T43REQ_45_0,0.5583596,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241212T054301_20241212T054300_T43REQ_46_0,0.42742524,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241212T054301_20241212T054300_T43REQ_47_0,0.35932723,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241212T054301_20241212T054300_T43REQ_48_0,0.6108949,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241212T054301_20241212T054300_T43REQ_49_0,0.13567251,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241212T054301_20241212T054300_T43REQ_50_0,0.56116813,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241212T054301_20241212T054300_T43REQ_51_0,0.4924901,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241212T054301_20241212T054300_T43REQ_52_0,0.31739002,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241212T054301_20241212T054300_T43REQ_53_0,0.19078559,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241212T054301_20241212T054300_T43REQ_54_0,0.15586914,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241212T054301_20241212T054300_T43REQ_55_0,0.4839176,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241212T054301_20241212T054300_T43REQ_56_0,0.23577236,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241212T054301_20241212T054300_T43REQ_57_0,0.57676953,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241212T054301_20241212T054300_T43REQ_58_0,0.32268757,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241212T054301_20241212T054300_T43REQ_59_0,0.14703251,2024-12-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241217T054139_20241217T054942_T43REQ_0_0,0.58453757,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241217T054139_20241217T054942_T43REQ_1_0,0.38763636,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241217T054139_20241217T054942_T43REQ_2_0,0.5465793,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241217T054139_20241217T054942_T43REQ_3_0,0.5568998,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241217T054139_20241217T054942_T43REQ_4_0,0.18118338,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241217T054139_20241217T054942_T43REQ_5_0,0.54049474,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241217T054139_20241217T054942_T43REQ_6_0,0.34703633,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241217T054139_20241217T054942_T43REQ_7_0,0.3835564,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241217T054139_20241217T054942_T43REQ_8_0,0.31476793,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241217T054139_20241217T054942_T43REQ_9_0,0.38763636,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241217T054139_20241217T054942_T43REQ_10_0,0.4164194,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241217T054139_20241217T054942_T43REQ_11_0,0.34276387,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241217T054139_20241217T054942_T43REQ_12_0,0.5604396,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241217T054139_20241217T054942_T43REQ_13_0,0.39656517,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241217T054139_20241217T054942_T43REQ_14_0,0.6126157,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241217T054139_20241217T054942_T43REQ_15_0,0.19786096,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241217T054139_20241217T054942_T43REQ_16_0,0.5111266,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241217T054139_20241217T054942_T43REQ_17_0,0.4454852,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241217T054139_20241217T054942_T43REQ_18_0,0.20380953,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241217T054139_20241217T054942_T43REQ_19_0,0.5644283,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241217T054139_20241217T054942_T43REQ_20_0,0.54601645,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241217T054139_20241217T054942_T43REQ_21_0,0.21587089,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241217T054139_20241217T054942_T43REQ_22_0,0.6582976,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241217T054139_20241217T054942_T43REQ_23_0,0.18772924,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241217T054139_20241217T054942_T43REQ_24_0,0.24379617,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241217T054139_20241217T054942_T43REQ_25_0,0.5702025,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241217T054139_20241217T054942_T43REQ_26_0,0.39353988,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241217T054139_20241217T054942_T43REQ_27_0,0.60920304,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241217T054139_20241217T054942_T43REQ_28_0,0.4409826,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241217T054139_20241217T054942_T43REQ_29_0,0.22395833,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241217T054139_20241217T054942_T43REQ_30_0,0.7305111,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241217T054139_20241217T054942_T43REQ_31_0,0.39213675,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241217T054139_20241217T054942_T43REQ_32_0,0.5811058,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241217T054139_20241217T054942_T43REQ_33_0,0.18637139,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241217T054139_20241217T054942_T43REQ_34_0,0.54211956,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241217T054139_20241217T054942_T43REQ_35_0,0.21643835,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241217T054139_20241217T054942_T43REQ_36_0,0.22328767,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241217T054139_20241217T054942_T43REQ_37_0,0.69854134,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241217T054139_20241217T054942_T43REQ_38_0,0.27861446,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241217T054139_20241217T054942_T43REQ_39_0,0.27026036,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241217T054139_20241217T054942_T43REQ_40_0,0.20179948,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241217T054139_20241217T054942_T43REQ_41_0,0.5940594,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241217T054139_20241217T054942_T43REQ_42_0,0.82294416,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241217T054139_20241217T054942_T43REQ_43_0,0.22562358,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241217T054139_20241217T054942_T43REQ_44_0,0.8050541,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241217T054139_20241217T054942_T43REQ_45_0,0.5900952,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241217T054139_20241217T054942_T43REQ_46_0,0.47716975,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241217T054139_20241217T054942_T43REQ_47_0,0.42580423,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241217T054139_20241217T054942_T43REQ_48_0,0.615874,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241217T054139_20241217T054942_T43REQ_49_0,0.18891688,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241217T054139_20241217T054942_T43REQ_50_0,0.5920738,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241217T054139_20241217T054942_T43REQ_51_0,0.5059417,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241217T054139_20241217T054942_T43REQ_52_0,0.36793002,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241217T054139_20241217T054942_T43REQ_53_0,0.23406826,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241217T054139_20241217T054942_T43REQ_54_0,0.18898888,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241217T054139_20241217T054942_T43REQ_55_0,0.52748376,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241217T054139_20241217T054942_T43REQ_56_0,0.29481483,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241217T054139_20241217T054942_T43REQ_57_0,0.6033727,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241217T054139_20241217T054942_T43REQ_58_0,0.33093092,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241217T054139_20241217T054942_T43REQ_59_0,0.17902693,2024-12-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241222T054241_20241222T054239_T43REQ_0_0,0.5694915,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241222T054241_20241222T054239_T43REQ_1_0,0.3881386,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241222T054241_20241222T054239_T43REQ_2_0,0.51972157,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241222T054241_20241222T054239_T43REQ_3_0,0.5497382,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241222T054241_20241222T054239_T43REQ_4_0,0.21187802,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241222T054241_20241222T054239_T43REQ_5_0,0.5521214,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241222T054241_20241222T054239_T43REQ_6_0,0.39179105,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241222T054241_20241222T054239_T43REQ_7_0,0.4010759,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241222T054241_20241222T054239_T43REQ_8_0,0.30268198,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241222T054241_20241222T054239_T43REQ_9_0,0.3881386,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241222T054241_20241222T054239_T43REQ_10_0,0.41913244,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241222T054241_20241222T054239_T43REQ_11_0,0.38388625,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241222T054241_20241222T054239_T43REQ_12_0,0.5415919,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241222T054241_20241222T054239_T43REQ_13_0,0.35369992,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241222T054241_20241222T054239_T43REQ_14_0,0.6084599,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241222T054241_20241222T054239_T43REQ_15_0,0.20830008,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241222T054241_20241222T054239_T43REQ_16_0,0.49258837,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241222T054241_20241222T054239_T43REQ_17_0,0.44447753,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241222T054241_20241222T054239_T43REQ_18_0,0.23851852,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241222T054241_20241222T054239_T43REQ_19_0,0.55060035,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241222T054241_20241222T054239_T43REQ_20_0,0.55358136,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241222T054241_20241222T054239_T43REQ_21_0,0.22267206,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241222T054241_20241222T054239_T43REQ_22_0,0.62015116,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241222T054241_20241222T054239_T43REQ_23_0,0.20583718,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241222T054241_20241222T054239_T43REQ_24_0,0.26331472,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241222T054241_20241222T054239_T43REQ_25_0,0.5561829,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241222T054241_20241222T054239_T43REQ_26_0,0.41589862,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
